,Frequency,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
79,3.008,1.4962516836318631,1.497653615618864,1.5439293950008823,1.5429383446058387,1.5477399264210208,1.5486997431658769,1.545358969767369,1.5460284675510378
80,3.0100000000000002,1.509026021149697,1.509098171375322,1.528322304025186,1.5277772731924162,1.5942365349925731,1.5927280955017014,1.5723102022312392,1.5707208668903128
81,3.012,1.5048700440133354,1.5034695175616708,1.542057237384902,1.5393576946050038,1.5534362043296503,1.5544567707583106,1.5737514885446757,1.5718788621354507
82,3.0140000000000002,1.5111001058073126,1.5127792383633278,1.5036655131472143,1.503172486669346,1.5534861773225415,1.554881550196228,1.5533009595992666,1.5525646213312858
83,3.016,1.4907421866970216,1.4923266805715216,1.5688543315672105,1.5701658415056654,1.5550955029997393,1.5560528208322775,1.5603905785571757,1.5609740272311483
84,3.0180000000000002,1.4617866804438073,1.461780121370446,1.5547933172397044,1.5552939961464682,1.55825137240084,1.5604010431189819,1.5429880065197117,1.5413568180386406
85,3.02,1.4547270475763538,1.454910077860865,1.572217282212662,1.570752413855943,1.5349227984674931,1.5332428850932056,1.509312439721358,1.5101862070339658
86,3.0220000000000002,1.4991400371509003,1.4962096761814012,1.515373836005392,1.516275869971866,1.510956590201976,1.5135719575518687,1.5608857915009189,1.5595425791528346
87,3.024,1.5120076057345622,1.5135516517658762,1.5434613555012593,1.5445790592824806,1.5476887030227027,1.5487470625663158,1.5523030385585894,1.5544285029764247
88,3.0260000000000002,1.5619340008393878,1.5625742950255488,1.513578359579532,1.5137754451806649,1.5313118510612809,1.5321546968592832,1.5527070488290255,1.55425468681997
89,3.028,1.5138853858994175,1.51672844836064,1.5424996647135552,1.5446382473923945,1.5231173349163556,1.523096408312481,1.570262822868497,1.5695991031859124
90,3.0300000000000002,1.5229536707238884,1.5216883868711348,1.5526367715498164,1.5531741501961862,1.5275281807628813,1.5291704573416227,1.5194233091536251,1.521060744374976
91,3.032,1.530944697965238,1.5308878522906129,1.5483227518944467,1.5511313010008103,1.5494863710433533,1.5496228629890547,1.549818074622918,1.5509378089291355
