,Duration,Signal Run 0,Background Run 0,Signal Run 1,Background Run 1,Signal Run 2,Background Run 2,Signal Run 3,Background Run 3
123,1.652751677852349e-06,1.5985410962913214,1.5985669577679855,1.5498581148187862,1.549763476243365,1.5447853001576464,1.5462338642674194,1.538686886030384,1.5395389458948014
124,1.6661073825503354e-06,1.6007691291674102,1.6007464534432512,1.529406742853144,1.5286026582201273,1.5676619170568387,1.5672348875706796,1.531246230591426,1.5313056373283986
125,1.6794630872483221e-06,1.593311293894623,1.5938756274057106,1.547219227447304,1.546806752972838,1.5916724527586548,1.5920104030815794,1.5916724527586548,1.5920104030815794
126,1.6928187919463086e-06,1.5963519093112475,1.596534752321862,1.5382026358573815,1.537810713319393,1.5884211300295124,1.5893724512597258,1.5884211300295124,1.5893724512597258
127,1.7061744966442953e-06,1.5979126016807277,1.5976632929420502,1.5552608231284173,1.5556266966339338,1.5527451880935381,1.5538442454534398,1.5527451880935381,1.5538442454534398
128,1.7195302013422818e-06,1.5757664814079901,1.5764137094916082,1.5351102958450003,1.5365038883856321,1.5741245156685828,1.5749515259262732,1.5741245156685828,1.5749515259262732
129,1.7328859060402682e-06,1.5752351293893405,1.575205894513669,1.530803084883075,1.5326175849007035,1.5809481786787052,1.581998323745992,1.5809481786787052,1.581998323745992
130,1.746241610738255e-06,1.5845262682859447,1.5851886136757911,1.5398552824553393,1.5394591120396794,1.5626107137985863,1.5631003358535336,1.5626107137985863,1.5631003358535336
131,1.7595973154362414e-06,1.5806510196009231,1.5809533008698728,1.5464093976441373,1.5456789001317108,1.5563272719022911,1.5572225593961342,1.5563272719022911,1.5572225593961342
132,1.772953020134228e-06,1.5834209628946025,1.5843128147408654,1.5279757961558305,1.5270710761642317,1.5574362615167048,1.5571411015188419,1.5574362615167048,1.5571411015188419
133,1.7863087248322146e-06,1.5870455280434281,1.587511474895749,1.5588820777221442,1.558280263612496,1.5571984471223042,1.5569562596977484,1.5571984471223042,1.5569562596977484
134,1.7996644295302013e-06,1.5898742543596462,1.5894920143179625,1.5416011300835297,1.5424863602964805,1.5604850636217766,1.5608047735278332,1.5604850636217766,1.5608047735278332
135,1.8130201342281877e-06,1.5794006646647523,1.5799869868164047,1.55283151543001,1.5512312796727903,1.5693331789917093,1.5691642037632667,1.5693331789917093,1.5691642037632667
136,1.8263758389261744e-06,1.5701939216226661,1.570475151293482,1.5670623507813928,1.5675140550024984,1.5537679704834928,1.5547344085815864,1.5537679704834928,1.5547344085815864
137,1.839731543624161e-06,1.5820353665056357,1.5814114387844493,1.5396868690568841,1.5388801608906986,1.572853173559083,1.5728512369507712,1.572853173559083,1.5728512369507712
138,1.8530872483221476e-06,1.5855313101258368,1.5855602951663967,1.5716714702281447,1.5711850339545281,1.566394633895967,1.568294090179817,1.566394633895967,1.568294090179817
139,1.866442953020134e-06,1.5954517490568534,1.5954140185215595,1.5479863310241737,1.5482257072982564,1.5382446772172442,1.5390829316031527,1.5382446772172442,1.5390829316031527
140,1.8797986577181208e-06,1.5775461870919252,1.5771027286669228,1.54367487149003,1.5434028869833782,1.5342691062783138,1.535385966782927,1.5342691062783138,1.535385966782927
141,1.8931543624161072e-06,1.5847259135925473,1.5853231051352061,1.530580449046893,1.5322331576131922,1.543973656265758,1.5440541147251117,1.543973656265758,1.5440541147251117
142,1.906510067114094e-06,1.5658113106867313,1.5660451274821625,1.5334496548220784,1.5341102510383433,1.5567571748395848,1.5562256369860137,1.5567571748395848,1.5562256369860137
143,1.9198657718120806e-06,1.5974703303007005,1.598294154760571,1.5428154401568508,1.5424811753540317,1.5456090598592571,1.5461795151919944,1.5456090598592571,1.5461795151919944
144,1.933221476510067e-06,1.5795698281673192,1.579605747166089,1.5481290070904834,1.5488934246516122,1.5327149101834203,1.5345911283045295,1.5327149101834203,1.5345911283045295
145,1.9465771812080536e-06,1.5837966444279403,1.5826521731602097,1.5653831572845804,1.5653605438735592,1.5364815266249123,1.537312284886839,1.5364815266249123,1.537312284886839
146,1.95993288590604e-06,1.603858907300336,1.6035384477207342,1.5497833402114913,1.5494162173663584,1.545851809715384,1.545536410138546,1.545851809715384,1.545536410138546
147,1.9732885906040265e-06,1.5828576300505839,1.5824344112228648,1.5489870012357578,1.548151432842001,1.5591273881219339,1.5610103528377755,1.5591273881219339,1.5610103528377755
148,1.9866442953020134e-06,1.5802454160340522,1.580338367992742,1.5556120169247585,1.5562892920570954,1.5337035891997532,1.5338099717780118,1.5337035891997532,1.5338099717780118
149,2e-06,1.6034782285485485,1.6040686111605318,1.5456080625739141,1.5469775425262982,1.5514514170694957,1.5519726477752502,1.5514514170694957,1.5519726477752502
